Method,050,100,200,400
R1,0.46,0.49,0.58,0.78
R2,0.43,0.45,0.58,0.58
R3,0.30,0.38,0.56,0.56
R4,0.29,0.34,0.63,0.52
RSU,0.38,0.47,0.54,0.74
RL,0.41,0.58,0.52,0.76
RW,0.43,0.56,0.60,0.80
RS,0.43,0.47,0.54,0.75
