Method,010,050,100,200
R1,0.20,0.14,0.72,0.56
R2,0.03,0.22,0.89,0.79
R3,0.49,0.32,0.89,0.87
R4,0.33,0.32,0.89,0.92
RSU,0.20,0.14,0.72,0.55
RL,0.20,0.14,0.77,0.64
RW,0.20,0.14,0.72,0.55
RS,0.20,0.19,0.72,0.64
