Method,010,050,100,200
R1,0.33,0.60,0.64,0.91
R2,0.20,0.64,0.87,0.96
R3,0.60,0.42,0.87,0.96
R4,0.45,0.38,0.82,0.87
RSU,0.20,0.60,0.56,0.91
RL,0.33,0.69,0.64,0.96
RW,0.33,0.60,0.60,0.96
RS,0.07,0.60,0.56,0.91
