Method,010,050,100,200
R1,nan,0.08,0.61,0.47
R2,nan,0.33,0.92,0.82
R3,nan,0.19,0.92,0.90
R4,nan,0.18,0.81,0.84
RSU,nan,0.05,0.62,0.47
RL,nan,0.15,0.70,0.55
RW,nan,0.09,0.70,0.55
RS,nan,0.19,0.71,0.47
