Method,050,100,200,400
R1,0.47,0.47,0.49,0.52
R2,0.27,0.36,0.60,0.49
R3,0.25,0.32,0.60,0.56
R4,0.19,0.23,0.63,0.52
RSU,0.32,0.41,0.49,0.45
RL,0.47,0.52,0.52,0.47
RW,0.47,0.49,0.54,0.58
RS,0.36,0.40,0.49,0.47
