Method,050,100,200,400
R1,nan,0.72,0.82,0.83
R2,nan,0.72,0.88,0.93
R3,nan,0.64,0.85,0.90
R4,nan,0.56,0.80,0.87
RSU,nan,0.71,0.84,0.84
RL,nan,0.74,0.81,0.81
RW,nan,0.77,0.84,0.86
RS,nan,0.71,0.84,0.84
