Method,010,050,100,200
R1,0.09,-0.13,0.46,0.22
R2,0.45,0.04,0.61,0.48
R3,0.52,-0.12,0.35,0.43
R4,-0.13,-0.15,0.25,0.46
RSU,0.25,-0.24,0.39,0.13
RL,0.10,-0.16,0.46,0.24
RW,0.08,-0.20,0.42,0.22
RS,0.34,-0.10,0.59,0.28
