comparison,050,100,200,400,final

to050,0.0,0.05,-0.095,-0.865,-0.2275
to100,-0.0375,0.0,-0.0275,-0.7225,-0.196875
to200,-0.13,-0.095,0.0,-0.335,-0.14
to400,-0.1575,-0.195,-0.025,0.0,-0.094375
toOneShorter,0.0,0.05,-0.0275,-0.335,-0.078125
toOneLonger,-0.0375,-0.095,-0.025,0.0,-0.039375
diffLens3,-0.085,-0.085,-0.025,-0.2425,-0.109375
diffLensAll,-0.105,-0.075,-0.015,-0.245,-0.11
