comparison,050,100,200,400,final

to050,0.0,0.0725,0.05,0.05,0.043125
to100,0.0125,0.0,0.06,0.06,0.033125
to200,-0.0025,-0.1175,0.0,0.0025,-0.029375
to400,-0.015,-0.115,-0.05,0.0,-0.045
toOneShorter,0.0,0.0725,0.06,0.0025,0.03375
toOneLonger,0.0125,-0.1175,-0.05,0.0,-0.03875
diffLens3,-0.0025,-0.0875,-0.05,-0.015,-0.03875
diffLensAll,0.0025,-0.0875,-0.0175,0.0075,-0.02375
