comparison,050,100,200,400,final

to050,0.0,0.11,-0.1225,-0.685,-0.174375
to100,-0.0625,0.0,-0.06,-0.59,-0.178125
to200,-0.0525,-0.0425,0.0,-0.375,-0.1175
to400,-0.07,-0.145,-0.0325,0.0,-0.061875
toOneShorter,0.0,0.11,-0.06,-0.375,-0.08125
toOneLonger,-0.0625,-0.0425,-0.0325,0.0,-0.034375
diffLens3,-0.0775,-0.0525,-0.07,-0.315,-0.12875
diffLensAll,-0.07,-0.08,-0.0875,-0.315,-0.138125
