comparison,010,050,100,200,final

to010,0.0,0.0025,0.02,-0.1225,-0.025
to050,0.125,0.0,0.035,-0.0175,0.035625
to100,0.085,-0.01,0.0,-0.005,0.0175
to200,0.14,0.025,-0.0275,0.0,0.034375
toOneShorter,0.0,0.0025,0.035,-0.005,0.008125
toOneLonger,0.125,-0.01,-0.0275,0.0,0.021875
diffLens2,0.07,-0.0225,-0.055,0.0075,0.0
diffLensAll,0.14,0.015,-0.025,0.0125,0.035625
