comparison,010,050,100,200,final

to010,0.0,-0.0925,0.035,-0.07,-0.031875
to050,0.015,0.0,0.0275,-0.01,0.008125
to100,0.0275,-0.0375,0.0,-0.0025,-0.003125
to200,-0.0325,-0.07,0.0075,0.0,-0.02375
toOneShorter,0.0,-0.0925,0.0275,-0.0025,-0.016875
toOneLonger,0.015,-0.0375,0.0075,0.0,-0.00375
diffLens2,0.095,-0.0875,-0.0275,0.01,-0.0025
diffLensAll,-0.0125,-0.0125,0.0,-0.0025,-0.006875
