comparison,010,050,100,200,final

to010,0.0,-0.035,-0.0125,-0.225,-0.068125
to050,0.065,0.0,0.0225,-0.0325,0.01375
to100,0.0325,-0.0125,0.0,-0.0025,0.004375
to200,0.0975,0.0225,-0.0325,0.0,0.021875
toOneShorter,0.0,-0.035,0.0225,-0.0025,-0.00375
toOneLonger,0.065,-0.0125,-0.0325,0.0,0.005
diffLens2,0.0,-0.0225,-0.0675,0.01,-0.02
diffLensAll,0.0975,0.0225,-0.035,0.035,0.03
