comparison,010,050,100,200,avgPerRouge

to010_R1,0.0,-0.57,-0.34,-0.58,-0.3725
to010_R2,0.0,-0.34,-0.31,-0.44,-0.2725
to010_RL,0.0,-0.65,-0.34,-0.57,-0.39
to010_RSU,0.0,-0.76,-0.49,-0.76,-0.5025
avgPerLen,0.000,-0.580,-0.370,-0.588,-0.384375

to050_R1,-0.06,0.0,-0.06,-0.27,-0.0975
to050_R2,-0.28,0.0,-0.04,-0.15,-0.1175
to050_RL,-0.14,0.0,-0.04,-0.26,-0.11
to050_RSU,-0.1,0.0,-0.09,-0.41,-0.15
avgPerLen,-0.145,0.000,-0.058,-0.272,-0.11875

to100_R1,-0.01,-0.01,0.0,-0.1,-0.03
to100_R2,-0.25,0.04,0.0,-0.05,-0.065
to100_RL,-0.14,-0.05,0.0,-0.11,-0.075
to100_RSU,-0.06,0.02,0.0,-0.17,-0.0525
avgPerLen,-0.115,0.000,0.000,-0.107,-0.055625

to200_R1,-0.08,-0.12,-0.02,0.0,-0.055
to200_R2,-0.37,-0.08,-0.02,0.0,-0.1175
to200_RL,-0.23,-0.16,-0.01,0.0,-0.1
to200_RSU,-0.23,-0.12,-0.02,0.0,-0.0925
avgPerLen,-0.227,-0.120,-0.018,0.000,-0.09125

toOneShorter_R1,-999,-0.57,-0.06,-0.1,-0.1825
toOneShorter_R2,-999,-0.34,-0.04,-0.05,-0.1075
toOneShorter_RL,-999,-0.65,-0.04,-0.11,-0.2
toOneShorter_RSU,-999,-0.76,-0.09,-0.17,-0.255
avgPerLen,0.000,-0.580,-0.058,-0.107,-0.18625

toOneLonger_R1,-0.06,-0.01,-0.02,-999,-0.0225
toOneLonger_R2,-0.28,0.04,-0.02,-999,-0.065
toOneLonger_RL,-0.14,-0.05,-0.01,-999,-0.05
toOneLonger_RSU,-0.1,0.02,-0.02,-999,-0.025
avgPerLen,-0.145,0.000,-0.018,0.000,-0.040625

diffLens2_R1,0.05,-0.12,-0.06,-0.09,-0.055
diffLens2_R2,-0.16,-0.08,-0.06,-0.06,-0.09
diffLens2_RL,-0.05,-0.17,-0.07,-0.1,-0.0975
diffLens2_RSU,-0.01,-0.17,-0.06,-0.11,-0.0875
avgPerLen,-0.043,-0.135,-0.062,-0.090,-0.0825

diffLensAll_R1,-0.07,-0.08,-0.02,-0.11,-0.07
diffLensAll_R2,-0.22,-0.04,-0.02,-0.05,-0.0825
diffLensAll_RL,-0.15,-0.11,-0.02,-0.11,-0.0975
diffLensAll_RSU,-0.1,-0.05,-0.02,-0.14,-0.0775
avgPerLen,-0.135,-0.070,-0.020,-0.102,-0.081875

