comparison,010,050,100,200,final

to010,0.0,-0.58,-0.37,-0.5875,-0.384375
to050,-0.145,0.0,-0.0575,-0.2725,-0.11875
to100,-0.115,0.0,0.0,-0.1075,-0.055625
to200,-0.2275,-0.12,-0.0175,0.0,-0.09125
toOneShorter,0.0,-0.58,-0.0575,-0.1075,-0.18625
toOneLonger,-0.145,0.0,-0.0175,0.0,-0.040625
diffLens2,-0.0425,-0.135,-0.0625,-0.09,-0.0825
diffLensAll,-0.135,-0.07,-0.02,-0.1025,-0.081875
