comparison,010,050,100,200,avgPerRouge

to010_R1,0.0,0.0,0.09,-0.18,-0.0225
to010_R2,0.0,-0.14,-0.18,-0.36,-0.17
to010_RL,0.0,0.0,0.04,-0.23,-0.0475
to010_RSU,0.0,0.0,0.0,-0.13,-0.0325
avgPerLen,0.000,-0.035,-0.012,-0.225,-0.068125

to050_R1,0.26,0.0,0.09,-0.04,0.0775
to050_R2,0.0,0.0,-0.13,-0.05,-0.045
to050_RL,0.13,0.0,0.04,-0.09,0.02
to050_RSU,-0.13,0.0,0.09,0.05,0.0025
avgPerLen,0.065,0.000,0.023,-0.033,0.01375

to100_R1,0.13,0.0,0.0,0.0,0.0325
to100_R2,0.0,-0.05,0.0,-0.05,-0.025
to100_RL,0.0,0.0,0.0,-0.05,-0.0125
to100_RSU,0.0,0.0,0.0,0.09,0.0225
avgPerLen,0.033,-0.013,0.000,-0.002,0.004375

to200_R1,0.26,-0.04,-0.05,0.0,0.0425
to200_R2,0.0,0.08,0.05,0.0,0.0325
to200_RL,0.13,0.09,-0.05,0.0,0.0425
to200_RSU,0.0,-0.04,-0.08,0.0,-0.03
avgPerLen,0.098,0.022,-0.032,0.000,0.021875

toOneShorter_R1,-999,0.0,0.09,0.0,0.0225
toOneShorter_R2,-999,-0.14,-0.13,-0.05,-0.08
toOneShorter_RL,-999,0.0,0.04,-0.05,-0.0025
toOneShorter_RSU,-999,0.0,0.09,0.09,0.045
avgPerLen,0.000,-0.035,0.023,-0.002,-0.00375

toOneLonger_R1,0.26,0.0,-0.05,-999,0.0525
toOneLonger_R2,0.0,-0.05,0.05,-999,0.0
toOneLonger_RL,0.13,0.0,-0.05,-999,0.02
toOneLonger_RSU,-0.13,0.0,-0.08,-999,-0.0525
avgPerLen,0.065,-0.013,-0.032,0.000,0.005

diffLens2_R1,0.13,0.0,-0.05,0.0,0.02
diffLens2_R2,0.0,-0.09,-0.09,0.0,-0.045
diffLens2_RL,0.0,0.0,-0.05,-0.05,-0.025
diffLens2_RSU,-0.13,0.0,-0.08,0.09,-0.03
avgPerLen,0.000,-0.023,-0.067,0.010,-0.02

diffLensAll_R1,0.26,0.05,0.04,0.05,0.1
diffLensAll_R2,0.0,-0.05,-0.09,0.0,-0.035
diffLensAll_RL,0.13,0.09,-0.05,0.04,0.0525
diffLensAll_RSU,0.0,0.0,-0.04,0.05,0.0025
avgPerLen,0.098,0.022,-0.035,0.035,0.03

