comparison,010,050,100,200,avgPerRouge

to010_R1,0.0,-0.35,-0.58,-0.71,-0.41
to010_R2,0.0,-0.18,-0.45,-0.49,-0.28
to010_RL,0.0,-0.31,-0.54,-0.71,-0.39
to010_RSU,0.0,-0.53,-0.44,-0.71,-0.42
avgPerLen,0.000,-0.343,-0.502,-0.655,-0.375

to050_R1,0.26,0.0,-0.18,-0.4,-0.08
to050_R2,0.0,0.0,-0.14,-0.18,-0.08
to050_RL,0.0,0.0,-0.23,-0.31,-0.135
to050_RSU,0.0,0.0,-0.18,-0.4,-0.145
avgPerLen,0.065,0.000,-0.182,-0.323,-0.11

to100_R1,0.13,0.0,0.0,-0.22,-0.0225
to100_R2,0.0,-0.05,0.0,-0.09,-0.035
to100_RL,0.0,0.05,0.0,-0.26,-0.0525
to100_RSU,0.0,0.0,0.0,-0.18,-0.045
avgPerLen,0.033,0.000,0.000,-0.187,-0.03875

to200_R1,0.26,-0.09,-0.09,0.0,0.02
to200_R2,0.0,0.04,0.0,0.0,0.01
to200_RL,0.0,-0.09,-0.09,0.0,-0.045
to200_RSU,0.0,-0.13,-0.04,0.0,-0.0425
avgPerLen,0.065,-0.068,-0.055,0.000,-0.014375

toOneShorter_R1,-999,-0.35,-0.18,-0.22,-0.1875
toOneShorter_R2,-999,-0.18,-0.14,-0.09,-0.1025
toOneShorter_RL,-999,-0.31,-0.23,-0.26,-0.2
toOneShorter_RSU,-999,-0.53,-0.18,-0.18,-0.2225
avgPerLen,0.000,-0.343,-0.182,-0.187,-0.178125

toOneLonger_R1,0.26,0.0,-0.09,-999,0.0425
toOneLonger_R2,0.0,-0.05,0.0,-999,-0.0125
toOneLonger_RL,0.0,0.05,-0.09,-999,-0.01
toOneLonger_RSU,0.0,0.0,-0.04,-999,-0.01
avgPerLen,0.065,0.000,-0.055,0.000,0.0025

diffLens2_R1,0.13,-0.04,-0.14,-0.22,-0.0675
diffLens2_R2,0.0,-0.09,-0.05,-0.09,-0.0575
diffLens2_RL,0.0,-0.09,-0.18,-0.18,-0.1125
diffLens2_RSU,0.0,-0.13,-0.04,-0.14,-0.0775
avgPerLen,0.033,-0.088,-0.103,-0.157,-0.07875

diffLensAll_R1,0.13,0.0,-0.09,-0.22,-0.045
diffLensAll_R2,0.0,0.0,0.0,-0.05,-0.0125
diffLensAll_RL,0.0,0.0,-0.09,-0.18,-0.0675
diffLensAll_RSU,0.14,-0.04,-0.04,-0.18,-0.03
avgPerLen,0.067,-0.010,-0.055,-0.158,-0.03875

