comparison,010,050,100,200,final

to010,0.0,-0.39,-0.3775,-0.6675,-0.35875
to050,0.1025,0.0,-0.09,-0.33,-0.079375
to100,0.0575,0.04,0.0,-0.185,-0.021875
to200,0.1025,-0.0375,-0.035,0.0,0.0075
toOneShorter,0.0,-0.39,-0.09,-0.185,-0.16625
toOneLonger,0.1025,0.04,-0.035,0.0,0.026875
diffLens2,0.0575,-0.0675,-0.0725,-0.165,-0.061875
diffLensAll,0.07,-0.01,-0.02,-0.1375,-0.024375
