comparison,010,050,100,200,final

to010,0.0,0.0625,-0.065,-0.1275,-0.0325
to050,-0.2,0.0,-0.0625,-0.1,-0.090625
to100,-0.305,0.0875,0.0,-0.045,-0.065625
to200,-0.315,-0.05,-0.0225,0.0,-0.096875
toOneShorter,0.0,0.0625,-0.0625,-0.045,-0.01125
toOneLonger,-0.2,0.0875,-0.0225,0.0,-0.03375
diffLens2,-0.1825,0.0875,-0.015,-0.03,-0.035
diffLensAll,-0.23,0.05,-0.0025,-0.025,-0.051875
