comparison,010,050,100,200,avgPerRouge

to010_R1,0.0,0.25,0.08,0.0,0.0825
to010_R2,0.0,0.07,-0.04,-0.12,-0.0225
to010_RL,0.0,0.07,0.1,0.0,0.0425
to010_RSU,0.0,0.22,0.05,-0.03,0.06
avgPerLen,0.000,0.152,0.047,-0.038,0.040625

to050_R1,0.11,0.0,0.06,0.04,0.0525
to050_R2,-0.12,0.0,-0.01,-0.01,-0.035
to050_RL,0.07,0.0,0.05,0.03,0.0375
to050_RSU,0.1,0.0,0.03,0.06,0.0475
avgPerLen,0.040,0.000,0.032,0.030,0.025625

to100_R1,0.1,0.04,0.0,0.03,0.0425
to100_R2,-0.1,0.02,0.0,0.01,-0.0175
to100_RL,0.03,0.02,0.0,0.02,0.0175
to100_RSU,0.11,0.04,0.0,0.04,0.0475
avgPerLen,0.035,0.030,0.000,0.025,0.0225

to200_R1,0.03,-0.09,0.01,0.0,-0.0125
to200_R2,-0.23,-0.11,-0.01,0.0,-0.0875
to200_RL,-0.07,-0.14,0.0,0.0,-0.0525
to200_RSU,-0.01,-0.1,-0.02,0.0,-0.0325
avgPerLen,-0.070,-0.110,-0.005,0.000,-0.04625

toOneShorter_R1,-999,0.25,0.06,0.03,0.085
toOneShorter_R2,-999,0.07,-0.01,0.01,0.0175
toOneShorter_RL,-999,0.07,0.05,0.02,0.035
toOneShorter_RSU,-999,0.22,0.03,0.04,0.0725
avgPerLen,0.000,0.152,0.032,0.025,0.0525

toOneLonger_R1,0.11,0.04,0.01,-999,0.04
toOneLonger_R2,-0.12,0.02,-0.01,-999,-0.0275
toOneLonger_RL,0.07,0.02,0.0,-999,0.0225
toOneLonger_RSU,0.1,0.04,-0.02,-999,0.03
avgPerLen,0.040,0.030,-0.005,0.000,0.01625

diffLens2_R1,0.16,0.04,-0.03,0.04,0.0525
diffLens2_R2,-0.09,-0.06,-0.08,0.0,-0.0575
diffLens2_RL,0.1,-0.05,-0.02,0.02,0.0125
diffLens2_RSU,0.13,-0.02,-0.06,0.04,0.0225
avgPerLen,0.075,-0.023,-0.048,0.025,0.0075

diffLensAll_R1,0.09,0.05,0.04,0.02,0.05
diffLensAll_R2,-0.13,0.01,-0.01,0.0,-0.0325
diffLensAll_RL,0.03,0.0,0.03,0.03,0.0225
diffLensAll_RSU,0.06,0.03,0.0,0.01,0.025
avgPerLen,0.013,0.023,0.015,0.015,0.01625

