Method,050,100,200,400
R1,nan,0.52,0.56,0.45
R2,nan,0.54,0.65,0.45
R3,nan,0.41,0.63,0.52
R4,nan,0.32,0.63,0.47
RSU,nan,0.47,0.49,0.36
RL,nan,0.54,0.52,0.45
RW,nan,0.54,0.49,0.56
RS,nan,0.49,0.49,0.38
