Method,050,100,200,400
R1,nan,0.73,0.76,0.62
R2,nan,0.71,0.83,0.58
R3,nan,0.54,0.83,0.71
R4,nan,0.37,0.79,0.70
RSU,nan,0.68,0.67,0.40
RL,nan,0.74,0.71,0.62
RW,nan,0.74,0.72,0.72
RS,nan,0.71,0.67,0.45
