ROUGE_type,050_r,100_r,200_r,400_r,050_p,100_p,200_p,400_p,050_f,100_f,200_f,400_f

1
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


2
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


L
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


M
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


N
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


O
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


P
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


R
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


S
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


T
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


U
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


W
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


Y
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


Z
R4,-,-,-,-,-,-,-,-,-,-,-,-
RW,-,-,-,-,-,-,-,-,-,-,-,-
R1,-,-,-,-,-,-,-,-,-,-,-,-
R2,-,-,-,-,-,-,-,-,-,-,-,-
R3,-,-,-,-,-,-,-,-,-,-,-,-
RL,-,-,-,-,-,-,-,-,-,-,-,-
RSU,-,-,-,-,-,-,-,-,-,-,-,-
RS,-,-,-,-,-,-,-,-,-,-,-,-


