comparison,010,050,100,200,avgPerRouge

to010_R1,0.0,-0.1,-0.26,-0.35,-0.1775
to010_R2,0.0,-0.18,-0.13,-0.21,-0.13
to010_RL,0.0,-0.07,-0.11,-0.31,-0.1225
to010_RSU,0.0,-0.18,-0.13,-0.38,-0.1725
avgPerLen,0.000,-0.133,-0.157,-0.312,-0.150625

to050_R1,0.23,0.0,-0.11,-0.3,-0.045
to050_R2,-0.28,0.0,-0.08,0.0,-0.09
to050_RL,0.06,0.0,-0.06,-0.32,-0.08
to050_RSU,0.17,0.0,-0.07,-0.41,-0.0775
avgPerLen,0.045,0.000,-0.080,-0.257,-0.073125

to100_R1,0.23,0.03,0.0,-0.19,0.0175
to100_R2,-0.06,-0.08,0.0,0.01,-0.0325
to100_RL,0.06,0.0,0.0,-0.19,-0.0325
to100_RSU,0.12,0.08,0.0,-0.25,-0.0125
avgPerLen,0.087,0.007,0.000,-0.155,-0.015

to200_R1,0.23,0.01,-0.05,0.0,0.0475
to200_R2,-0.28,-0.02,0.0,0.0,-0.075
to200_RL,0.06,0.03,0.01,0.0,0.025
to200_RSU,0.12,0.13,0.0,0.0,0.0625
avgPerLen,0.032,0.037,-0.010,0.000,0.015

toOneShorter_R1,-999,-0.1,-0.11,-0.19,-0.1
toOneShorter_R2,-999,-0.18,-0.08,0.01,-0.0625
toOneShorter_RL,-999,-0.07,-0.06,-0.19,-0.08
toOneShorter_RSU,-999,-0.18,-0.07,-0.25,-0.125
avgPerLen,0.000,-0.133,-0.080,-0.155,-0.091875

toOneLonger_R1,0.23,0.03,-0.05,-999,0.0525
toOneLonger_R2,-0.28,-0.08,0.0,-999,-0.09
toOneLonger_RL,0.06,0.0,0.01,-999,0.0175
toOneLonger_RSU,0.17,0.08,0.0,-999,0.0625
avgPerLen,0.045,0.007,-0.010,0.000,0.010625

diffLens2_R1,0.23,-0.03,-0.07,-0.19,-0.015
diffLens2_R2,-0.28,-0.03,0.0,0.0,-0.0775
diffLens2_RL,0.11,-0.05,-0.04,-0.14,-0.03
diffLens2_RSU,0.17,0.09,-0.01,-0.13,0.03
avgPerLen,0.058,-0.005,-0.030,-0.115,-0.023125

diffLensAll_R1,0.23,0.03,-0.02,-0.15,0.0225
diffLensAll_R2,-0.28,0.0,-0.02,0.01,-0.0725
diffLensAll_RL,0.11,0.0,-0.01,-0.1,1.38777878078e-17
diffLensAll_RSU,0.17,0.08,-0.01,-0.15,0.0225
avgPerLen,0.058,0.027,-0.015,-0.098,-0.006875

