comparison,010,050,100,200,final

to010,0.0,-0.1325,-0.1575,-0.3125,-0.150625
to050,0.045,0.0,-0.08,-0.2575,-0.073125
to100,0.0875,0.0075,0.0,-0.155,-0.015
to200,0.0325,0.0375,-0.01,0.0,0.015
toOneShorter,0.0,-0.1325,-0.08,-0.155,-0.091875
toOneLonger,0.045,0.0075,-0.01,0.0,0.010625
diffLens2,0.0575,-0.005,-0.03,-0.115,-0.023125
diffLensAll,0.0575,0.0275,-0.015,-0.0975,-0.006875
