comparison,010,050,100,200,final

to010,0.0,0.0075,-0.04,-0.1075,-0.035
to050,-0.16,0.0,-0.085,-0.115,-0.09
to100,-0.16,0.1,0.0,-0.08,-0.035
to200,-0.16,0.0575,-0.025,0.0,-0.031875
toOneShorter,0.0,0.0075,-0.085,-0.08,-0.039375
toOneLonger,-0.16,0.1,-0.025,0.0,-0.02125
diffLens2,-0.115,0.0925,-0.025,-0.0475,-0.02375
diffLensAll,-0.16,0.07,0.0,-0.0475,-0.034375
