Method,050,100,200,400
R1,0.34,0.54,0.63,0.71
R2,0.36,0.54,0.67,0.82
R3,0.34,0.41,0.58,0.71
R4,0.27,0.36,0.63,0.69
RSU,0.36,0.47,0.56,0.74
RL,0.43,0.58,0.63,0.71
RW,0.43,0.63,0.65,0.76
RS,0.36,0.47,0.56,0.74
