Method,010,050,100,200
R1,0.51,0.53,0.86,0.75
R2,0.53,0.43,0.94,0.89
R3,0.43,0.39,0.88,0.89
R4,0.14,0.32,0.82,0.90
RSU,0.66,0.49,0.89,0.76
RL,0.50,0.54,0.86,0.76
RW,0.56,0.55,0.87,0.81
RS,0.62,0.56,0.90,0.78
