Method,010,050,100,200
R1,0.20,0.07,0.56,0.47
R2,0.33,0.33,0.91,0.82
R3,0.60,0.38,0.96,0.87
R4,0.07,0.24,0.78,0.82
RSU,0.47,-0.02,0.51,0.42
RL,0.20,0.07,0.60,0.51
RW,0.20,0.07,0.60,0.51
RS,0.47,0.07,0.56,0.42
