Method,010,050,100,200
R1,0.20,0.20,0.72,nan
R2,0.31,0.41,0.94,nan
R3,0.31,0.50,0.94,nan
R4,0.27,0.50,0.90,nan
RSU,0.20,0.16,0.72,nan
RL,0.20,0.21,0.71,nan
RW,0.20,0.15,0.77,nan
RS,0.20,0.20,0.72,nan
