Method,010,050,100,200
R1,0.49,0.39,0.89,nan
R2,0.49,0.42,0.98,nan
R3,0.31,0.54,0.96,nan
R4,0.27,0.52,0.93,nan
RSU,0.54,0.36,0.89,nan
RL,0.49,0.38,0.89,nan
RW,0.49,0.35,0.93,nan
RS,0.54,0.36,0.89,nan
