Method,010,050,100,200
R1,0.37,0.41,0.79,0.93
R2,0.49,0.54,0.90,1.00
R3,0.77,0.54,0.96,0.96
R4,0.23,0.54,0.92,0.89
RSU,0.43,0.41,0.75,0.93
RL,0.43,0.54,0.78,0.94
RW,0.37,0.48,0.78,0.95
RS,0.54,0.41,0.75,0.93
