Method,010,050,100,200
R1,0.26,0.79,0.83,0.96
R2,0.31,0.71,0.94,0.98
R3,0.89,0.56,0.90,0.94
R4,0.54,0.44,0.93,0.98
RSU,0.26,0.79,0.81,1.00
RL,0.26,0.78,0.83,0.96
RW,0.37,0.79,0.78,0.96
RS,0.43,0.79,0.81,1.00
