Method,050,100,200,400
R1,0.31,0.55,0.80,0.62
R2,0.34,0.61,0.86,0.76
R3,0.18,0.52,0.84,0.73
R4,0.11,0.46,0.80,0.71
RSU,0.31,0.57,0.77,0.65
RL,0.44,0.58,0.76,0.63
RW,0.45,0.62,0.81,0.84
RS,0.32,0.57,0.78,0.66
