comparison,050,100,200,400,avgPerRouge

to050_R1,0.0,0.01,-0.06,-0.59,-0.16
to050_R2,0.0,0.06,0.02,-0.42,-0.085
to050_RL,0.0,-0.06,-0.11,-0.61,-0.195
to050_RSU,0.0,-0.03,-0.12,-0.75,-0.225
avgPerLen,0.000,-0.005,-0.068,-0.593,-0.16625

to100_R1,0.02,0.0,-0.02,-0.56,-0.14
to100_R2,-0.1,0.0,0.07,-0.34,-0.0925
to100_RL,0.04,0.0,0.0,-0.58,-0.135
to100_RSU,-0.05,0.0,-0.08,-0.59,-0.18
avgPerLen,-0.022,0.000,-0.008,-0.517,-0.136875

to200_R1,-0.04,0.01,0.0,-0.27,-0.075
to200_R2,-0.17,-0.09,0.0,-0.2,-0.115
to200_RL,0.05,-0.06,0.0,-0.23,-0.06
to200_RSU,-0.1,-0.03,0.0,-0.44,-0.1425
avgPerLen,-0.065,-0.042,0.000,-0.285,-0.098125

to400_R1,0.01,-0.04,0.0,0.0,-0.0075
to400_R2,-0.08,-0.12,0.02,0.0,-0.045
to400_RL,0.02,-0.11,0.06,0.0,-0.0075
to400_RSU,-0.13,-0.11,-0.07,0.0,-0.0775
avgPerLen,-0.045,-0.095,0.003,0.000,-0.034375

toOneShorter_R1,-999,0.01,-0.02,-0.27,-0.07
toOneShorter_R2,-999,0.06,0.07,-0.2,-0.0175
toOneShorter_RL,-999,-0.06,0.0,-0.23,-0.0725
toOneShorter_RSU,-999,-0.03,-0.08,-0.44,-0.1375
avgPerLen,0.000,-0.005,-0.008,-0.285,-0.074375

toOneLonger_R1,0.02,0.01,0.0,-999,0.0075
toOneLonger_R2,-0.1,-0.09,0.02,-999,-0.0425
toOneLonger_RL,0.04,-0.06,0.06,-999,0.01
toOneLonger_RSU,-0.05,-0.03,-0.07,-999,-0.0375
avgPerLen,-0.022,-0.042,0.003,0.000,-0.015625

diffLens3_R1,0.02,0.01,0.01,-0.4,-0.09
diffLens3_R2,-0.15,-0.08,0.02,-0.23,-0.11
diffLens3_RL,0.06,-0.05,0.01,-0.34,-0.08
diffLens3_RSU,-0.11,-0.05,-0.06,-0.37,-0.1475
avgPerLen,-0.045,-0.043,-0.005,-0.335,-0.106875

diffLensAll_R1,-0.01,-0.01,-0.07,-0.25,-0.085
diffLensAll_R2,-0.23,-0.09,0.06,-0.15,-0.1025
diffLensAll_RL,0.04,-0.1,0.0,-0.25,-0.0775
diffLensAll_RSU,-0.12,-0.11,-0.09,-0.33,-0.1625
avgPerLen,-0.080,-0.078,-0.025,-0.245,-0.106875

