comparison,050,100,200,400,avgPerRouge

to050_R1,0.0,0.07,0.0,-0.18,-0.0275
to050_R2,0.0,0.16,-0.06,-0.06,0.01
to050_RL,0.0,-0.02,-0.07,-0.2,-0.0725
to050_RSU,0.0,0.02,-0.03,-0.27,-0.07
avgPerLen,0.000,0.058,-0.040,-0.177,-0.04

to100_R1,0.02,0.0,0.0,-0.24,-0.055
to100_R2,-0.04,0.0,-0.04,-0.06,-0.035
to100_RL,0.02,0.0,-0.07,-0.29,-0.085
to100_RSU,0.07,0.0,-0.06,-0.31,-0.075
avgPerLen,0.017,0.000,-0.042,-0.225,-0.0625

to200_R1,-0.02,0.04,0.0,-0.16,-0.035
to200_R2,-0.09,-0.02,0.0,-0.06,-0.0425
to200_RL,-0.04,-0.11,0.0,-0.15,-0.075
to200_RSU,-0.04,-0.06,0.0,-0.16,-0.065
avgPerLen,-0.048,-0.037,0.000,-0.133,-0.054375

to400_R1,-0.09,0.0,0.0,0.0,-0.0225
to400_R2,-0.11,-0.04,0.0,0.0,-0.0375
to400_RL,-0.06,-0.06,-0.05,0.0,-0.0425
to400_RSU,0.11,-0.06,0.03,0.0,0.02
avgPerLen,-0.038,-0.040,-0.005,0.000,-0.020625

toOneShorter_R1,-999,0.07,0.0,-0.16,-0.0225
toOneShorter_R2,-999,0.16,-0.04,-0.06,0.015
toOneShorter_RL,-999,-0.02,-0.07,-0.15,-0.06
toOneShorter_RSU,-999,0.02,-0.06,-0.16,-0.05
avgPerLen,0.000,0.058,-0.042,-0.133,-0.029375

toOneLonger_R1,0.02,0.04,0.0,-999,0.015
toOneLonger_R2,-0.04,-0.02,0.0,-999,-0.015
toOneLonger_RL,0.02,-0.11,-0.05,-999,-0.035
toOneLonger_RSU,0.07,-0.06,0.03,-999,0.01
avgPerLen,0.017,-0.037,-0.005,0.000,-0.00625

diffLens3_R1,-0.02,0.02,-0.03,-0.13,-0.04
diffLens3_R2,-0.09,-0.04,0.0,-0.04,-0.0425
diffLens3_RL,0.0,-0.11,-0.03,-0.15,-0.0725
diffLens3_RSU,0.14,-0.02,0.03,-0.05,0.025
avgPerLen,0.007,-0.037,-0.008,-0.092,-0.0325

diffLensAll_R1,-0.09,0.0,-0.05,-0.13,-0.0675
diffLensAll_R2,-0.15,-0.04,-0.02,0.0,-0.0525
diffLensAll_RL,-0.04,-0.11,-0.09,-0.2,-0.11
diffLensAll_RSU,0.03,-0.09,-0.04,-0.03,-0.0325
avgPerLen,-0.062,-0.060,-0.050,-0.090,-0.065625

