comparison,050,100,200,400,avgPerRouge

to050_R1,0.0,0.08,-0.04,-0.21,-0.0425
to050_R2,0.0,0.11,-0.04,-0.1,-0.0075
to050_RL,0.0,0.0,-0.07,-0.25,-0.08
to050_RSU,0.0,0.04,-0.08,-0.31,-0.0875
avgPerLen,0.000,0.057,-0.058,-0.218,-0.054375

to100_R1,0.02,0.0,0.0,-0.22,-0.05
to100_R2,-0.08,0.0,0.0,-0.04,-0.03
to100_RL,0.02,0.0,-0.06,-0.28,-0.08
to100_RSU,-0.01,0.0,-0.06,-0.33,-0.1
avgPerLen,-0.013,0.000,-0.030,-0.217,-0.065

to200_R1,0.01,0.03,0.0,-0.1,-0.015
to200_R2,-0.07,-0.06,0.0,-0.04,-0.0425
to200_RL,-0.06,-0.09,0.0,-0.11,-0.065
to200_RSU,-0.1,-0.07,0.0,-0.13,-0.075
avgPerLen,-0.055,-0.047,0.000,-0.095,-0.049375

to400_R1,-0.1,-0.07,0.0,0.0,-0.0425
to400_R2,-0.22,-0.12,0.03,0.0,-0.0775
to400_RL,-0.14,-0.15,-0.03,0.0,-0.08
to400_RSU,0.01,-0.12,0.01,0.0,-0.025
avgPerLen,-0.113,-0.115,0.003,0.000,-0.05625

toOneShorter_R1,-999,0.08,0.0,-0.1,-0.005
toOneShorter_R2,-999,0.11,0.0,-0.04,0.0175
toOneShorter_RL,-999,0.0,-0.06,-0.11,-0.0425
toOneShorter_RSU,-999,0.04,-0.06,-0.13,-0.0375
avgPerLen,0.000,0.057,-0.030,-0.095,-0.016875

toOneLonger_R1,0.02,0.03,0.0,-999,0.0125
toOneLonger_R2,-0.08,-0.06,0.03,-999,-0.0275
toOneLonger_RL,0.02,-0.09,-0.03,-999,-0.025
toOneLonger_RSU,-0.01,-0.07,0.01,-999,-0.0175
avgPerLen,-0.013,-0.047,0.003,0.000,-0.014375

diffLens3_R1,-0.03,0.02,-0.01,-0.1,-0.03
diffLens3_R2,-0.12,-0.08,0.02,-0.06,-0.06
diffLens3_RL,-0.04,-0.1,-0.04,-0.14,-0.08
diffLens3_RSU,0.07,0.0,0.0,-0.06,0.0025
avgPerLen,-0.030,-0.040,-0.008,-0.090,-0.041875

diffLensAll_R1,-0.1,0.0,-0.03,-0.1,-0.0575
diffLensAll_R2,-0.16,-0.04,0.03,-0.01,-0.045
diffLensAll_RL,-0.07,-0.1,-0.09,-0.12,-0.095
diffLensAll_RSU,-0.04,-0.08,-0.03,-0.01,-0.04
avgPerLen,-0.092,-0.055,-0.030,-0.060,-0.059375

