comparison,050,100,200,400,final

to050,0.0,0.06,0.09,-0.03,0.03
to100,-0.0075,0.0,0.0975,0.05,0.035
to200,-0.0175,-0.085,0.0,-0.0025,-0.02625
to400,-0.0075,-0.095,0.0675,0.0,-0.00875
toOneShorter,0.0,0.06,0.0975,-0.0025,0.03875
toOneLonger,-0.0075,-0.085,0.0675,0.0,-0.00625
diffLens3,0.01,-0.0225,0.005,-0.0375,-0.01125
diffLensAll,-0.0125,-0.0775,0.01,-0.01,-0.0225
