comparison,050,100,200,400,avgPerRouge

to050_R1,0.0,0.0,0.08,0.01,0.0225
to050_R2,0.0,0.08,0.05,-0.04,0.0225
to050_RL,0.0,0.04,0.05,-0.03,0.015
to050_RSU,0.0,0.06,0.03,0.01,0.025
avgPerLen,0.000,0.045,0.052,-0.012,0.02125

to100_R1,-0.02,0.0,0.09,0.04,0.0275
to100_R2,0.01,0.0,0.08,0.0,0.0225
to100_RL,0.02,0.0,0.09,0.03,0.035
to100_RSU,-0.03,0.0,0.06,0.0,0.0075
avgPerLen,-0.005,0.000,0.080,0.018,0.023125

to200_R1,-0.05,-0.08,0.0,-0.01,-0.035
to200_R2,-0.09,-0.04,0.0,0.0,-0.0325
to200_RL,0.03,-0.09,0.0,-0.01,-0.0175
to200_RSU,-0.07,-0.04,0.0,-0.02,-0.0325
avgPerLen,-0.045,-0.062,0.000,-0.010,-0.029375

to400_R1,-0.02,-0.09,0.04,0.0,-0.0175
to400_R2,-0.11,-0.15,0.04,0.0,-0.055
to400_RL,0.03,-0.08,0.06,0.0,0.0025
to400_RSU,-0.04,-0.01,0.0,0.0,-0.0125
avgPerLen,-0.035,-0.082,0.035,0.000,-0.020625

toOneShorter_R1,-999,0.0,0.09,-0.01,0.02
toOneShorter_R2,-999,0.08,0.08,0.0,0.04
toOneShorter_RL,-999,0.04,0.09,-0.01,0.03
toOneShorter_RSU,-999,0.06,0.06,-0.02,0.025
avgPerLen,0.000,0.045,0.080,-0.010,0.02875

toOneLonger_R1,-0.02,-0.08,0.04,-999,-0.015
toOneLonger_R2,0.01,-0.04,0.04,-999,0.0025
toOneLonger_RL,0.02,-0.09,0.06,-999,-0.0025
toOneLonger_RSU,-0.03,-0.04,0.0,-999,-0.0175
avgPerLen,-0.005,-0.062,0.035,0.000,-0.008125

diffLens3_R1,0.02,-0.04,0.03,-0.01,0.0
diffLens3_R2,-0.12,-0.03,0.01,-0.03,-0.0425
diffLens3_RL,0.03,-0.03,0.01,-0.02,-0.0025
diffLens3_RSU,0.0,0.0,-0.04,-0.03,-0.0175
avgPerLen,-0.018,-0.025,0.003,-0.022,-0.015625

diffLensAll_R1,-0.04,-0.09,-0.01,-0.02,-0.04
diffLensAll_R2,-0.05,-0.02,0.03,0.0,-0.01
diffLensAll_RL,0.0,-0.03,0.0,-0.01,-0.01
diffLensAll_RSU,-0.03,-0.07,-0.02,-0.03,-0.0375
avgPerLen,-0.030,-0.053,0.000,-0.015,-0.024375

