comparison,050,100,200,400,final

to050,0.0,-0.015,-0.1,-0.765,-0.22
to100,-0.03,0.0,-0.0275,-0.545,-0.150625
to200,-0.115,-0.0775,0.0,-0.2125,-0.10125
to400,-0.1025,-0.13,0.0,0.0,-0.058125
toOneShorter,0.0,-0.015,-0.0275,-0.2125,-0.06375
toOneLonger,-0.03,-0.0775,0.0,0.0,-0.026875
diffLens3,-0.06,-0.0675,-0.0225,-0.215,-0.09125
diffLensAll,-0.095,-0.0825,-0.0225,-0.1875,-0.096875
