comparison,050,100,200,400,final

to050,0.0,0.0,-0.0675,-0.375,-0.110625
to100,-0.0225,0.0,-0.03,-0.3025,-0.08875
to200,-0.115,-0.085,0.0,-0.1775,-0.094375
to400,-0.1,-0.1375,0.01,0.0,-0.056875
toOneShorter,0.0,0.0,-0.03,-0.1775,-0.051875
toOneLonger,-0.0225,-0.085,0.01,0.0,-0.024375
diffLens3,-0.0675,-0.065,-0.025,-0.17,-0.081875
diffLensAll,-0.1225,-0.0975,-0.0125,-0.1225,-0.08875
