comparison,050,100,200,400,avgPerRouge

to050_R1,0.0,0.02,-0.05,-0.4,-0.1075
to050_R2,0.0,0.01,-0.03,-0.26,-0.07
to050_RL,0.0,-0.01,-0.1,-0.43,-0.135
to050_RSU,0.0,-0.02,-0.09,-0.41,-0.13
avgPerLen,0.000,0.000,-0.068,-0.375,-0.110625

to100_R1,0.02,0.0,-0.03,-0.34,-0.0875
to100_R2,-0.08,0.0,0.02,-0.17,-0.0575
to100_RL,-0.01,0.0,-0.05,-0.34,-0.1
to100_RSU,-0.02,0.0,-0.06,-0.36,-0.11
avgPerLen,-0.022,0.000,-0.030,-0.302,-0.08875

to200_R1,-0.1,-0.08,0.0,-0.19,-0.0925
to200_R2,-0.12,-0.09,0.0,-0.1,-0.0775
to200_RL,-0.12,-0.08,0.0,-0.2,-0.1
to200_RSU,-0.12,-0.09,0.0,-0.22,-0.1075
avgPerLen,-0.115,-0.085,0.000,-0.178,-0.094375

to400_R1,-0.06,-0.13,0.0,0.0,-0.0475
to400_R2,-0.15,-0.17,0.02,0.0,-0.075
to400_RL,-0.09,-0.13,0.01,0.0,-0.0525
to400_RSU,-0.1,-0.12,0.01,0.0,-0.0525
avgPerLen,-0.100,-0.138,0.010,0.000,-0.056875

toOneShorter_R1,-999,0.02,-0.03,-0.19,-0.05
toOneShorter_R2,-999,0.01,0.02,-0.1,-0.0175
toOneShorter_RL,-999,-0.01,-0.05,-0.2,-0.065
toOneShorter_RSU,-999,-0.02,-0.06,-0.22,-0.075
avgPerLen,0.000,0.000,-0.030,-0.178,-0.051875

toOneLonger_R1,0.02,-0.08,0.0,-999,-0.015
toOneLonger_R2,-0.08,-0.09,0.02,-999,-0.0375
toOneLonger_RL,-0.01,-0.08,0.01,-999,-0.02
toOneLonger_RSU,-0.02,-0.09,0.01,-999,-0.025
avgPerLen,-0.022,-0.085,0.010,0.000,-0.024375

diffLens3_R1,-0.04,-0.06,-0.02,-0.19,-0.0775
diffLens3_R2,-0.12,-0.07,-0.01,-0.13,-0.0825
diffLens3_RL,-0.05,-0.07,-0.04,-0.2,-0.09
diffLens3_RSU,-0.06,-0.06,-0.03,-0.16,-0.0775
avgPerLen,-0.067,-0.065,-0.025,-0.170,-0.081875

diffLensAll_R1,-0.1,-0.09,-0.02,-0.16,-0.0925
diffLensAll_R2,-0.14,-0.09,0.01,-0.04,-0.065
diffLensAll_RL,-0.12,-0.09,-0.03,-0.15,-0.0975
diffLensAll_RSU,-0.13,-0.12,-0.01,-0.14,-0.1
avgPerLen,-0.122,-0.098,-0.013,-0.123,-0.08875

