comparison,050,100,200,400,final

to050,0.0,0.02,-0.045,-0.5,-0.13125
to100,0.0,0.0,2.77555756156e-17,-0.475,-0.11875
to200,-0.0175,-0.025,0.0,-0.2875,-0.0825
to400,0.0075,-0.0475,-0.0175,0.0,-0.014375
toOneShorter,0.0,0.02,2.77555756156e-17,-0.2875,-0.066875
toOneLonger,0.0,-0.025,-0.0175,0.0,-0.010625
diffLens3,0.0025,-0.0075,-0.005,-0.29,-0.075
diffLensAll,-0.0375,-0.0575,-0.03,-0.2325,-0.089375
