Method,050,100,200,400
R1,0.46,0.51,0.74,0.85
R2,0.49,0.51,0.81,0.94
R3,0.43,0.48,0.77,0.91
R4,0.26,0.36,0.76,0.90
RSU,0.46,0.50,0.72,0.88
RL,0.46,0.46,0.77,0.85
RW,0.52,0.48,0.78,0.89
RS,0.46,0.50,0.72,0.88
