Method,050,100,200,400
R1,0.16,0.19,0.49,0.25
R2,0.21,0.38,0.58,0.41
R3,0.19,0.34,0.63,0.49
R4,0.08,0.27,0.60,0.43
RSU,0.10,0.25,0.52,0.19
RL,0.12,0.30,0.45,0.23
RW,0.14,0.32,0.45,0.23
RS,0.13,0.27,0.52,0.21
