comparison,050,100,200,400,final

to050,0.0,0.075,0.0375,0.0525,0.04125
to100,0.03,0.0,0.055,0.055,0.035
to200,-0.0225,-0.13,0.0,0.0125,-0.035
to400,-0.06,-0.15,-0.0325,0.0,-0.060625
toOneShorter,0.0,0.075,0.055,0.0125,0.035625
toOneLonger,0.03,-0.13,-0.0325,0.0,-0.033125
diffLens3,0.0075,-0.0825,-0.0175,0.0025,-0.0225
diffLensAll,-0.0025,-0.075,-0.0025,0.005,-0.01875
