comparison,050,100,200,400,avgPerRouge

to050_R1,0.0,0.08,-0.09,-1.03,-0.26
to050_R2,0.0,0.03,-0.02,-0.31,-0.075
to050_RL,0.0,0.06,-0.12,-1.0,-0.265
to050_RSU,0.0,0.03,-0.15,-1.12,-0.31
avgPerLen,0.000,0.050,-0.095,-0.865,-0.2275

to100_R1,-0.03,0.0,-0.02,-0.86,-0.2275
to100_R2,-0.07,0.0,0.01,-0.18,-0.06
to100_RL,-0.02,0.0,-0.03,-0.85,-0.225
to100_RSU,-0.03,0.0,-0.07,-1.0,-0.275
avgPerLen,-0.038,0.000,-0.027,-0.723,-0.196875

to200_R1,-0.12,-0.12,0.0,-0.36,-0.15
to200_R2,-0.16,-0.06,0.0,-0.09,-0.0775
to200_RL,-0.11,-0.11,0.0,-0.35,-0.1425
to200_RSU,-0.13,-0.09,0.0,-0.54,-0.19
avgPerLen,-0.130,-0.095,0.000,-0.335,-0.14

to400_R1,-0.14,-0.23,-0.03,0.0,-0.1
to400_R2,-0.17,-0.16,0.0,0.0,-0.0825
to400_RL,-0.16,-0.22,-0.03,0.0,-0.1025
to400_RSU,-0.16,-0.17,-0.04,0.0,-0.0925
avgPerLen,-0.158,-0.195,-0.025,0.000,-0.094375

toOneShorter_R1,-999,0.08,-0.02,-0.36,-0.075
toOneShorter_R2,-999,0.03,0.01,-0.09,-0.0125
toOneShorter_RL,-999,0.06,-0.03,-0.35,-0.08
toOneShorter_RSU,-999,0.03,-0.07,-0.54,-0.145
avgPerLen,0.000,0.050,-0.027,-0.335,-0.078125

toOneLonger_R1,-0.03,-0.12,-0.03,-999,-0.045
toOneLonger_R2,-0.07,-0.06,0.0,-999,-0.0325
toOneLonger_RL,-0.02,-0.11,-0.03,-999,-0.04
toOneLonger_RSU,-0.03,-0.09,-0.04,-999,-0.04
avgPerLen,-0.038,-0.095,-0.025,0.000,-0.039375

diffLens3_R1,-0.09,-0.1,-0.02,-0.31,-0.13
diffLens3_R2,-0.1,-0.07,0.0,-0.12,-0.0725
diffLens3_RL,-0.06,-0.1,-0.04,-0.29,-0.1225
diffLens3_RSU,-0.09,-0.07,-0.04,-0.25,-0.1125
avgPerLen,-0.085,-0.085,-0.025,-0.243,-0.109375

diffLensAll_R1,-0.08,-0.08,-0.02,-0.31,-0.1225
diffLensAll_R2,-0.12,-0.06,0.01,-0.08,-0.0625
diffLensAll_RL,-0.11,-0.08,-0.03,-0.3,-0.13
diffLensAll_RSU,-0.11,-0.08,-0.02,-0.29,-0.125
avgPerLen,-0.105,-0.075,-0.015,-0.245,-0.11

