comparison,050,100,200,400,final

to050,0.0,0.105,-0.07,-0.2475,-0.053125
to100,0.0,0.0,0.0025,-0.17,-0.041875
to200,-0.0225,-0.075,0.0,-0.11,-0.051875
to400,-6.93889390391e-18,-0.1775,-0.0125,0.0,-0.0475
toOneShorter,0.0,0.105,0.0025,-0.11,-0.000625
toOneLonger,0.0,-0.075,-0.0125,0.0,-0.021875
diffLens3,0.0075,-0.0975,-0.0025,-0.0725,-0.04125
diffLensAll,-0.0225,-0.07,-0.0125,-0.0725,-0.044375
