comparison,050,100,200,400,avgPerRouge

to050_R1,0.0,0.1,0.03,0.1,0.0575
to050_R2,0.0,0.07,0.02,-0.04,0.0125
to050_RL,0.0,0.06,0.01,0.08,0.0375
to050_RSU,0.0,0.07,0.09,0.07,0.0575
avgPerLen,0.000,0.075,0.037,0.053,0.04125

to100_R1,0.1,0.0,0.03,0.1,0.0575
to100_R2,-0.06,0.0,0.03,-0.01,-0.01
to100_RL,0.08,0.0,0.09,0.08,0.0625
to100_RSU,0.0,0.0,0.07,0.05,0.03
avgPerLen,0.030,0.000,0.055,0.055,0.035

to200_R1,-0.02,-0.12,0.0,0.04,-0.025
to200_R2,-0.05,-0.05,0.0,0.0,-0.025
to200_RL,0.0,-0.26,0.0,0.0,-0.065
to200_RSU,-0.02,-0.09,0.0,0.01,-0.025
avgPerLen,-0.023,-0.130,0.000,0.013,-0.035

to400_R1,-0.01,-0.1,-0.07,0.0,-0.045
to400_R2,-0.03,-0.14,-0.01,0.0,-0.045
to400_RL,-0.14,-0.28,-0.02,0.0,-0.11
to400_RSU,-0.06,-0.08,-0.03,0.0,-0.0425
avgPerLen,-0.060,-0.150,-0.033,0.000,-0.060625

toOneShorter_R1,-999,0.1,0.03,0.04,0.0425
toOneShorter_R2,-999,0.07,0.03,0.0,0.025
toOneShorter_RL,-999,0.06,0.09,0.0,0.0375
toOneShorter_RSU,-999,0.07,0.07,0.01,0.0375
avgPerLen,0.000,0.075,0.055,0.013,0.035625

toOneLonger_R1,0.1,-0.12,-0.07,-999,-0.0225
toOneLonger_R2,-0.06,-0.05,-0.01,-999,-0.03
toOneLonger_RL,0.08,-0.26,-0.02,-999,-0.05
toOneLonger_RSU,0.0,-0.09,-0.03,-999,-0.03
avgPerLen,0.030,-0.130,-0.033,0.000,-0.033125

diffLens3_R1,0.04,-0.04,-0.04,0.06,0.005
diffLens3_R2,-0.02,-0.07,0.0,-0.02,-0.0275
diffLens3_RL,-0.03,-0.2,0.0,0.0,-0.0575
diffLens3_RSU,0.04,-0.02,-0.03,-0.03,-0.01
avgPerLen,0.008,-0.082,-0.018,0.003,-0.0225

diffLensAll_R1,0.07,-0.05,-0.02,0.04,0.01
diffLensAll_R2,-0.1,-0.05,-0.01,-0.01,-0.0425
diffLensAll_RL,-0.04,-0.14,0.03,0.01,-0.035
diffLensAll_RSU,0.06,-0.06,-0.01,-0.02,-0.0075
avgPerLen,-0.002,-0.075,-0.003,0.005,-0.01875

