comparison,050,100,200,400,final

to050,0.0,0.0425,-0.095,-0.3025,-0.08875
to100,-0.035,0.0,-0.0425,-0.265,-0.085625
to200,-0.1325,-0.085,0.0,-0.19,-0.101875
to400,-0.145,-0.1775,-0.015,0.0,-0.084375
toOneShorter,0.0,0.0425,-0.0425,-0.19,-0.0475
toOneLonger,-0.035,-0.085,-0.015,0.0,-0.03375
diffLens3,-0.09,-0.08,-0.03,-0.1675,-0.091875
diffLensAll,-0.12,-0.0725,-0.0225,-0.135,-0.0875
