comparison,050,100,200,400,final

to050,0.0,0.0775,-0.0275,-0.2025,-0.038125
to100,0.035,0.0,-0.0175,-0.175,-0.039375
to200,-0.005,-0.08,0.0,-0.0925,-0.044375
to400,0.0275,-0.105,-0.01,0.0,-0.021875
toOneShorter,0.0,0.0775,-0.0175,-0.0925,-0.008125
toOneLonger,0.035,-0.08,-0.01,0.0,-0.01375
diffLens3,0.0475,-0.09,-0.0225,-0.0675,-0.033125
diffLensAll,0.035,-0.0575,-0.0325,-0.08,-0.03375
