Method,050,100,200,400
R1,0.82,0.81,0.83,0.93
R2,0.59,0.68,0.79,0.90
R3,0.38,0.53,0.80,0.84
R4,0.35,0.50,0.75,0.76
RSU,0.77,0.77,0.79,0.91
RL,0.80,0.82,0.79,0.92
RW,0.80,0.80,0.78,0.93
RS,0.75,0.77,0.79,0.91
