Method,010,050,100,200
R1,0.20,0.29,0.60,0.78
R2,0.33,0.51,0.78,0.87
R3,0.47,0.51,0.82,0.87
R4,0.45,0.47,0.82,0.87
RSU,0.07,0.33,0.51,0.78
RL,0.20,0.33,0.60,0.82
RW,0.20,0.47,0.60,0.82
RS,0.33,0.33,0.51,0.78
